;ibge;road.dist;area.muni;dens.road 
2050;3525607;NA;NA;NA
2051;3525706;41586,36304;859855804,4;4,84E-05
2052;3525805;NA;NA;NA
2053;3525854;NA;NA;NA
2054;3525904;NA;NA;NA
2055;3526100;48602,88196;813607232,9;5,97E-05
2056;3526209;42146,42115;522300168,6;8,07E-05
2057;3526308;NA;NA;NA
2058;3526407;NA;NA;NA
2059;3526506;NA;NA;NA
2060;3526605;12842,93544;166934358,4;7,69E-05
2061;3526704;NA;NA;NA
2062;3526803;NA;NA;NA
2063;3526902;NA;NA;NA
2064;3527009;NA;NA;NA
2065;3527108;33026,45525;569864542,9;5,80E-05
2066;3527207;65993,34461;413829359,7;0,00015947
2067;3527256;NA;NA;NA
2068;3527306;NA;NA;NA
2069;3527405;NA;NA;NA
2070;3527504;NA;NA;NA
2071;3527603;NA;NA;NA
2072;3527702;NA;NA;NA
2073;3527801;19372,26786;155103740,3;0,000124899
2074;3527900;NA;NA;NA
2075;3528007;NA;NA;NA
2076;3528106;NA;NA;NA
2077;3528205;NA;NA;NA
2078;3528304;NA;NA;NA
2079;3528403;NA;NA;NA
2080;3528502;29956,10101;320642851;9,34E-05
2081;3528601;NA;NA;NA
2082;3528809;NA;NA;NA
2083;3528858;NA;NA;NA
2084;3528908;NA;NA;NA
2085;3529005;65761,40052;1169898362;5,62E-05
2086;3529104;NA;NA;NA
2087;3529203;NA;NA;NA
2088;3529302;NA;NA;NA
2089;3529401;NA;NA;NA
2090;3529500;NA;NA;NA
2091;3529609;NA;NA;NA
2092;3529658;NA;NA;NA
2093;3529708;NA;NA;NA
2094;3529807;NA;NA;NA
2095;3529906;88395,32007;1002149091;8,82E-05
2096;3530003;NA;NA;NA
2097;3530102;NA;NA;NA
2098;3530300;17887,45902;243178951,5;7,36E-05
2099;3530409;NA;NA;NA
2100;3530508;5906,675632;855412780,3;6,91E-06
2101;3530607;18510,24304;712228977,4;2,60E-05
2102;3530706;NA;NA;NA
2103;3530805;NA;NA;NA
2104;3530904;NA;NA;NA
2105;3531001;NA;NA;NA
2106;3531100;NA;NA;NA
2107;3531209;NA;NA;NA
2108;3531308;NA;NA;NA
2109;3531407;NA;NA;NA
2110;3531506;NA;NA;NA
2111;3531704;NA;NA;NA
2112;3531803;NA;NA;NA
2113;3531902;NA;NA;NA
2114;3532009;NA;NA;NA
2115;3532058;NA;NA;NA
2116;3532108;NA;NA;NA
2117;3532157;NA;NA;NA
2118;3532306;329,6771949;832738703;3,96E-07
2119;3532405;NA;NA;NA
2120;3532504;7980,958202;218982165,1;3,64E-05
2121;3532603;NA;NA;NA
2122;3532702;NA;NA;NA
2123;3532801;10786,17577;217469033,2;4,96E-05
2124;3532827;NA;NA;NA
2125;3532843;NA;NA;NA
2126;3532868;NA;NA;NA
2127;3532900;NA;NA;NA
2128;3533007;39187,66093;531769628,6;7,37E-05
2129;3533254;NA;NA;NA
2130;3533304;NA;NA;NA
2131;3533403;NA;NA;NA
2132;3533502;NA;NA;NA
2133;3533601;NA;NA;NA
2134;3533700;39636,32566;300884562,2;0,000131733
2135;3533809;NA;NA;NA
2136;3533908;NA;NA;NA
2137;3534005;17576,86595;242952884,1;7,23E-05
2138;3534104;NA;NA;NA
2139;3534203;NA;NA;NA
2140;3534302;NA;NA;NA
2141;3534401;1914,205272;64955642,47;2,95E-05
2142;3534500;NA;NA;NA
2143;3534609;NA;NA;NA
2144;3534708;46968,00395;295684292,7;0,000158845
2145;3534757;NA;NA;NA
2146;3534906;NA;NA;NA
2147;3535002;2524,150043;697567881,8;3,62E-06
2148;3535101;NA;NA;NA
2149;3535200;NA;NA;NA
2150;3535309;NA;NA;NA
2151;3535507;NA;NA;NA
2152;3535606;NA;NA;NA
2153;3535705;NA;NA;NA
2154;3535804;NA;NA;NA
2155;3535903;NA;NA;NA
2156;3536000;NA;NA;NA
2157;3536109;NA;NA;NA
2158;3536208;27077,81574;359865368,5;7,52E-05
2159;3536257;NA;NA;NA
2160;3536307;NA;NA;NA
2161;3536505;NA;NA;NA
2162;3536570;NA;NA;NA
2163;3536604;NA;NA;NA
2164;3536703;NA;NA;NA
2165;3536802;NA;NA;NA
2166;3536901;NA;NA;NA
2167;3537008;NA;NA;NA
2168;3537107;NA;NA;NA
2169;3537156;NA;NA;NA
2170;3537206;35246,11818;670704893,5;5,26E-05
2171;3537305;NA;NA;NA
2172;3537404;NA;NA;NA
2173;3537503;NA;NA;NA
2174;3537602;NA;NA;NA
2175;3537701;NA;NA;NA
2176;3537800;NA;NA;NA
2177;3537909;NA;NA;NA
2178;3538006;71793,98467;729454838,9;9,84E-05
2179;3538105;NA;NA;NA
2180;3538204;NA;NA;NA
2181;3538501;28082,17799;175856695,5;0,000159688
2182;3538600;44,85896348;385429927;1,16E-07
2183;3538709;NA;NA;NA
2184;3538808;NA;NA;NA
2185;3538907;NA;NA;NA
2186;3539004;NA;NA;NA
2187;3539103;NA;NA;NA
2188;3539301;NA;NA;NA
2189;3539400;NA;NA;NA
2190;3539509;NA;NA;NA
2191;3539608;NA;NA;NA
2192;3539707;NA;NA;NA
2193;3539806;NA;NA;NA
2194;3539905;NA;NA;NA
2195;3540002;NA;NA;NA
2196;3540101;NA;NA;NA
2197;3540200;NA;NA;NA
2198;3540259;NA;NA;NA
2199;3540309;NA;NA;NA
2200;3540408;NA;NA;NA
2201;3540507;NA;NA;NA
2202;3540606;NA;NA;NA
2203;3540705;NA;NA;NA
2204;3540754;1388,353136;44433721,39;3,12E-05
2205;3540804;NA;NA;NA
2206;3540853;NA;NA;NA
2207;3540903;NA;NA;NA
2208;3541000;NA;NA;NA
2209;3541059;NA;NA;NA
2210;3541109;NA;NA;NA
2211;3541604;49242,37222;778867652,9;6,32E-05
2212;3541653;NA;NA;NA
2213;3541703;NA;NA;NA
2214;3541802;NA;NA;NA
2215;3541901;36824,29523;249202291,6;0,000147769
2216;3542008;NA;NA;NA
2217;3542107;NA;NA;NA
2218;3542206;NA;NA;NA
2219;3542305;NA;NA;NA
2220;3542404;NA;NA;NA
2221;3542503;NA;NA;NA
2222;3542602;89403,91135;723084408,5;0,000123642
2223;3542701;NA;NA;NA
2224;3542800;5484,045508;335811610,2;1,63E-05
2225;3542909;NA;NA;NA
2226;3543006;NA;NA;NA
2227;3543105;NA;NA;NA
2228;3543204;18752,64761;203107432;9,23E-05
2229;3543253;NA;NA;NA
2230;3543303;NA;NA;NA
2231;3543402;NA;NA;NA
2232;3543501;NA;NA;NA
2233;3543600;NA;NA;NA
2234;3543709;NA;NA;NA
2235;3543808;NA;NA;NA
2236;3543907;NA;NA;NA
2237;3544004;NA;NA;NA
2238;3544103;NA;NA;NA
2239;3544202;NA;NA;NA
2240;3544301;13415,22974;130552601,1;0,000102757
2241;3544400;NA;NA;NA
2242;3544509;8662,511919;242682283,3;3,57E-05
2243;3544608;NA;NA;NA
2244;3544707;NA;NA;NA
2245;3544806;NA;NA;NA
2246;3544905;NA;NA;NA
2247;3545001;NA;NA;NA
2248;3545100;NA;NA;NA
2249;3545159;NA;NA;NA
2250;3545209;NA;NA;NA
2251;3545308;NA;NA;NA
2252;3545407;27791,27908;188321579,5;0,000147574
2253;3545605;NA;NA;NA
2254;3545704;NA;NA;NA
2255;3545803;NA;NA;NA
2256;3546009;NA;NA;NA
2257;3546108;1064,890589;183312010,9;5,81E-06
2258;3546207;NA;NA;NA
2259;3546256;NA;NA;NA
2260;3546306;NA;NA;NA
2261;3546405;NA;NA;NA
2262;3546504;NA;NA;NA
2263;3546603;NA;NA;NA
2264;3546702;NA;NA;NA
2265;3546801;26699,37575;363186453,8;7,35E-05
2266;3546900;NA;NA;NA
2267;3547007;NA;NA;NA
2268;3547205;NA;NA;NA
2269;3547304;NA;NA;NA
2270;3547403;NA;NA;NA
2271;3547502;NA;NA;NA
2272;3547601;NA;NA;NA
2273;3547650;NA;NA;NA
2274;3547809;NA;NA;NA
2275;3547908;4765,689601;310441699,9;1,54E-05
2276;3548005;NA;NA;NA
2277;3548054;NA;NA;NA
2278;3548104;NA;NA;NA
2279;3548203;14954,38254;132918943,8;0,000112508
2280;3548401;NA;NA;NA
2281;3548500;16249,4775;280569806,2;5,79E-05
2282;3548609;5724,399798;252408676,8;2,27E-05
2283;3548708;NA;NA;NA
2284;3548807;NA;NA;NA
2285;3548906;NA;NA;NA
2286;3549003;NA;NA;NA
2287;3549102;NA;NA;NA
2288;3549201;NA;NA;NA
2289;3549250;NA;NA;NA
2290;3549409;NA;NA;NA
2291;3549508;NA;NA;NA
2292;3549607;NA;NA;NA
2293;3549706;NA;NA;NA
2294;3549805;36397,64318;431910431;8,43E-05
2295;3549904;38939,56219;1098777222;3,54E-05
2296;3549953;24211,05312;186486075,7;0,000129828
2297;3550001;NA;NA;NA
2298;3550100;NA;NA;NA
2299;3550209;NA;NA;NA
2300;3550308;58642,49608;1520959252;3,86E-05
2301;3550407;NA;NA;NA
2302;3550506;59751,34599;730924906,5;8,17E-05
2303;3550605;NA;NA;NA
2304;3550704;18000,24048;399398609,6;4,51E-05
2305;3550803;NA;NA;NA
2306;3550902;NA;NA;NA
2307;3551009;NA;NA;NA
2308;3551108;NA;NA;NA
2309;3551207;NA;NA;NA
2310;3551306;NA;NA;NA
2311;3551405;NA;NA;NA
2312;3551504;NA;NA;NA
2313;3551603;NA;NA;NA
2314;3551702;NA;NA;NA
2315;3551801;30265,82785;1064181476;2,84E-05
2316;3551900;NA;NA;NA
2317;3552007;5721,851201;414453008,6;1,38E-05
2318;3552106;NA;NA;NA
2319;3552205;NA;NA;NA
2320;3552304;NA;NA;NA
2321;3552403;NA;NA;NA
2322;3552502;NA;NA;NA
2323;3552551;NA;NA;NA
2324;3552601;NA;NA;NA
2325;3552700;NA;NA;NA
2326;3552809;8033,06922;20388174,74;0,000394006
2327;3553005;NA;NA;NA
2328;3553104;NA;NA;NA
2329;3553203;NA;NA;NA
2330;3553302;NA;NA;NA
2331;3553401;NA;NA;NA
2332;3553500;NA;NA;NA
2333;3553609;NA;NA;NA
2334;3553658;NA;NA;NA
2335;3553708;NA;NA;NA
2336;3553807;NA;NA;NA
2337;3553856;NA;NA;NA
2338;3553955;NA;NA;NA
2339;3554003;NA;NA;NA
2340;3554102;50472,77424;624545261,8;8,08E-05
2341;3554201;NA;NA;NA
2342;3554409;NA;NA;NA
2343;3554508;NA;NA;NA
2344;3554607;NA;NA;NA
2345;3554656;NA;NA;NA
2346;3554706;NA;NA;NA
2347;3554755;NA;NA;NA
2348;3554805;NA;NA;NA
2349;3554904;NA;NA;NA
2350;3554953;NA;NA;NA
2351;3555000;NA;NA;NA
2352;3555208;NA;NA;NA
2353;3555307;NA;NA;NA
2354;3555356;23011,76827;209755537,1;0,000109708
2355;3555406;66015,64473;723307635,8;9,13E-05
2356;3555505;NA;NA;NA
2357;3555604;NA;NA;NA
2358;3555703;NA;NA;NA
2359;3555802;NA;NA;NA
2360;3555901;NA;NA;NA
2361;3556008;NA;NA;NA
2362;3556107;NA;NA;NA
2363;3556206;NA;NA;NA
2364;3556305;NA;NA;NA
2365;3556354;20806,67723;142556773,6;0,000145954
2366;3556404;NA;NA;NA
2367;3556453;NA;NA;NA
2368;3556503;NA;NA;NA
2369;3556602;7855,299254;247607896,6;3,17E-05
2370;3556701;NA;NA;NA
2371;3556800;NA;NA;NA
2372;3556909;NA;NA;NA
2373;3556958;NA;NA;NA
2374;3557006;NA;NA;NA
2375;3557105;NA;NA;NA
2376;3557154;NA;NA;NA
2377;3557204;NA;NA;NA
2378;3557303;NA;NA;NA
2379;4200051;NA;NA;NA
2380;4200200;NA;NA;NA
2381;4200309;10678,58627;129862512,7;8,22E-05
2382;4200606;29379,4971;327428608,2;8,97E-05
2383;4200705;52490,2431;732672362,5;7,16E-05
2384;4200903;NA;NA;NA
2385;4201000;NA;NA;NA
2386;4201109;NA;NA;NA
2387;4201208;NA;NA;NA
2388;4201257;24416,26305;493268107,6;4,95E-05
2389;4201307;75366,08132;384152288,2;0,000196188
2390;4201406;46614,7465;303223162,5;0,000153731
2391;4201505;NA;NA;NA
2392;4201604;NA;NA;NA
2393;4201703;17612,4527;110882018,2;0,00015884
2394;4201802;NA;NA;NA
2395;4201901;NA;NA;NA
2396;4201950;19722,35562;95234898,91;0,000207092
2397;4202008;15739,54275;46270452,21;0,000340164
2398;4202057;6482,234131;111342200,9;5,82E-05
2399;4202073;14334,58442;145711044,2;9,84E-05
2400;4202107;21938,11934;140416515;0,000156236
2401;4202131;13220,38895;537737708,3;2,46E-05
2402;4202206;NA;NA;NA
2403;4202305;27661,96076;368068653,8;7,52E-05
2404;4202404;35208,42571;518539385,5;6,79E-05
2405;4202438;61835,04036;512585489,8;0,000120634
2406;4202453;NA;NA;NA
2407;4202503;NA;NA;NA
2408;4202602;75522,07769;1055234269;7,16E-05
2409;4202701;NA;NA;NA
2410;4202800;NA;NA;NA
2411;4202859;NA;NA;NA
2412;4202875;25670,64332;336776163,3;7,62E-05
2413;4202909;NA;NA;NA
2414;4203154;NA;NA;NA
2415;4203204;12497,76525;212420586,9;5,88E-05
2416;4203253;71755,85636;1334821646;5,38E-05
2417;4203303;945,7459462;499068886,9;1,90E-06
2418;4203402;15353,50194;1026842713;1,50E-05
2419;4203709;NA;NA;NA
2420;4203808;56690,1626;1139545221;4,97E-05
2421;4203956;10465,4688;53347379,13;0,000196176
2422;4204178;NA;NA;NA
2423;4204194;NA;NA;NA
2424;4204251;NA;NA;NA
2425;4204509;36831,75254;402744963;9,15E-05
2426;4204558;48927,91479;650658394,2;7,52E-05
2427;4204608;23851,53816;235658631,5;0,000101212
2428;4204806;41165,20982;948013598,6;4,34E-05
2429;4205100;NA;NA;NA
2430;4205159;NA;NA;NA
2431;4205191;1954,924883;63416393,73;3,08E-05
2432;4205407;5139,129006;675877034,8;7,60E-06
2433;4205456;4949,831672;183085353,4;2,70E-05
2434;4205506;NA;NA;NA
2435;4205555;4218,808254;159091077,6;2,65E-05
2436;4205704;20853,29362;115463343;0,000180605
2437;4205803;27399,84964;502132078;5,46E-05
2438;4205902;28223,10079;386856152,6;7,30E-05
2439;4206009;18532,04292;117257239,9;0,000158046
2440;4206108;NA;NA;NA
2441;4206207;NA;NA;NA
2442;4206306;NA;NA;NA
2443;4206504;29187,96154;268648468,7;0,000108647
2444;4206751;NA;NA;NA
2445;4206900;17323,70348;247280632,5;7,01E-05
2446;4207007;21753,84784;228904656;9,50E-05
2447;4207106;31030,38246;252964155,1;0,000122667
2448;4207205;6136,937095;542803548;1,13E-05
2449;4207304;31616,14641;183012552,2;0,000172754
2450;4207403;NA;NA;NA
2451;4207502;37809,38718;430776295,5;8,78E-05
2452;4207577;NA;NA;NA
2453;4207908;27875,63645;589096725,6;4,73E-05
2454;4208104;36941,33039;1294788994;2,85E-05
2455;4208203;56172,89487;288410264,3;0,000194767
2456;4208302;12782,81427;57834931,07;0,000221022
2457;4208450;NA;NA;NA
2458;4208500;NA;NA;NA
2459;4208708;NA;NA;NA
2460;4208807;33098,27565;328380765,1;0,000100792
2461;4208906;33741,32328;529464106,3;6,37E-05
2462;4209102;68568,63299;1126372072;6,09E-05
2463;4209151;NA;NA;NA
2464;4209300;202438,0404;2629683389;7,70E-05
2465;4209409;29337,27262;336501243,1;8,72E-05
2466;4209508;4634,247603;79552493,42;5,83E-05
2467;4209607;NA;NA;NA
2468;4209706;NA;NA;NA
2469;4209805;NA;NA;NA
2470;4209904;26115,46474;197058430,3;0,000132527
2471;4210001;NA;NA;NA
2472;4210100;157394,3409;1403345733;0,000112156
2473;4210209;NA;NA;NA
2474;4210308;19568,42433;525127831,1;3,73E-05
2475;4210407;13051,61511;62448429,28;0,000208998
2476;4210605;NA;NA;NA
2477;4210704;11364,50413;432729414,5;2,63E-05
2478;4210803;NA;NA;NA
2479;4210852;8553,966527;335512624,8;2,55E-05
2480;4211058;NA;NA;NA
2481;4211108;58656,95896;573197003,1;0,000102333
2482;4211207;NA;NA;NA
2483;4211256;NA;NA;NA
2484;4211306;49456,75604;112081259,8;0,000441258
2485;4211504;NA;NA;NA
2486;4211603;NA;NA;NA
2487;4211702;NA;NA;NA
2488;4211751;5453,821943;844550713,7;6,46E-06
2489;4211892;NA;NA;NA
2490;4211900;53817,50033;395334741,7;0,000136131
2491;4212056;NA;NA;NA
2492;4212205;62872,98423;747388936,2;8,41E-05
2493;4212254;14805,42998;95073299,07;0,000155726
2494;4212304;35575,71188;449858322;7,91E-05
2495;4212403;NA;NA;NA
2496;4212502;16366,08341;58779739,45;0,000278431
2497;4212650;14224,51349;105197498,4;0,000135217
2498;4212700;NA;NA;NA
2499;4212809;12804,04943;99469037,14;0,000128724
2500;4213005;NA;NA;NA
2501;4213203;NA;NA;NA
2502;4213302;86416,50991;568571665,8;0,000151989
2503;4213351;21853,62225;398952071,8;5,48E-05
2504;4213500;12565,63253;92460917,59;0,000135902
2505;4213609;85455,08625;844667478,8;0,00010117
2506;4213708;36555,19634;359195746;0,00010177
2507;4213807;NA;NA;NA
2508;4214003;NA;NA;NA
2509;4214102;NA;NA;NA
2510;4214300;36936,11403;286308954,1;0,000129008
2511;4214409;NA;NA;NA
2512;4214508;NA;NA;NA
2513;4214607;6325,528512;247685839,7;2,55E-05
2514;4214706;NA;NA;NA
2515;4214805;28194,31948;260880436,2;0,000108074
2516;4214904;NA;NA;NA
2517;4215000;39607,38265;907024766,2;4,37E-05
2518;4215059;2787,408726;282382967,3;9,87E-06
2519;4215109;13191,72501;129915897,4;0,00010154
2520;4215307;NA;NA;NA
2521;4215455;19545,29736;82894121,44;0,000235786
2522;4215505;69822,73172;1144981738;6,10E-05
2523;4215604;NA;NA;NA
2524;4215653;15143,59356;150967146,4;0,000100311
2525;4215679;NA;NA;NA
2526;4215703;31521,91183;344173692,3;9,16E-05
2527;4215802;40335,49309;501566661,1;8,04E-05
2528;4215901;NA;NA;NA
2529;4216057;57533,44122;350857788,4;0,000163979
2530;4216206;37107,03375;498921987,7;7,44E-05
2531;4216305;NA;NA;NA
2532;4216354;NA;NA;NA
2533;4216404;18971,70765;183269091,3;0,000103518
2534;4216503;NA;NA;NA
2535;4216602;35850,97962;150531366,1;0,000238163
2536;4216800;80960,87112;944191536,9;8,57E-05
2537;4217006;NA;NA;NA
2538;4217105;NA;NA;NA
2539;4217253;NA;NA;NA
2540;4217402;NA;NA;NA
2541;4217600;NA;NA;NA
2542;4217709;23392,98068;143273607,9;0,000163275
2543;4217808;NA;NA;NA
2544;4217907;NA;NA;NA
2545;4218004;25097,33151;279711734,1;8,97E-05
2546;4218103;22613,49536;329927135,6;6,85E-05
2547;4218202;9244,325605;127396095,3;7,26E-05
2548;4218251;NA;NA;NA
2549;4218301;27542,68057;437267195,6;6,30E-05
2550;4218350;NA;NA;NA
2551;4218400;18622,10212;161669729,3;0,000115186
2552;4218608;14215,00793;108567594,2;0,000130932
2553;4218707;28887,43358;301787753,4;9,57E-05
2554;4218806;4660,126832;235418854,9;1,98E-05
2555;4218905;NA;NA;NA
2556;4218954;NA;NA;NA
2557;4219002;NA;NA;NA
2558;4219150;39384,77691;349871756,8;0,000112569
2559;4219200;NA;NA;NA
2560;4219309;NA;NA;NA
2561;4219358;NA;NA;NA
2562;4219408;NA;NA;NA
2563;4220000;2470,812947;64630789,25;3,82E-05
2564;4300570;NA;NA;NA
2565;4300604;1491,534954;71254196,35;2,09E-05
2566;4300877;NA;NA;NA
2567;4301057;15014,47587;120843440,7;0,000124247
2568;4301636;NA;NA;NA
2569;4302303;81020,74092;2622798465;3,09E-05
2570;4302352;NA;NA;NA
2571;4303103;6619,225408;43982828,69;0,000150496
2572;4303608;NA;NA;NA
2573;4303673;51221,37657;537571112,8;9,53E-05
2574;4303905;NA;NA;NA
2575;4304408;NA;NA;NA
2576;4304606;67839,05931;130992405,3;0,000517885
2577;4304630;NA;NA;NA
2578;4304671;NA;NA;NA
2579;4304713;9991,363983;294250610,3;3,40E-05
2580;4305108;99620,54748;1650992645;6,03E-05
2581;4305454;NA;NA;NA
2582;4306403;12175,73091;65103707,66;0,000187021
2583;4306551;13459,06527;78119057,86;0,000172289
2584;4307401;NA;NA;NA
2585;4307609;8812,962333;52105772,88;0,000169136
2586;4307708;14515,26267;27654504,88;0,000524879
2587;4308102;NA;NA;NA
2588;4308201;2787,618877;272391031,8;1,02E-05
2589;4309050;17630,83698;323385174;5,45E-05
2590;4309100;NA;NA;NA
2591;4309209;29115,18044;463129897,5;6,29E-05
2592;4310108;NA;NA;NA
2593;4310330;NA;NA;NA
2594;4310652;1269,394824;206778112,6;6,14E-06
2595;4310801;6830,132886;63100574,41;0,000108242
2596;4311122;NA;NA;NA
2597;4311627;NA;NA;NA
2598;4311643;NA;NA;NA
2599;4311734;NA;NA;NA
2600;4311775;58389,73864;621154363,1;9,40E-05
2601;4312377;15243,60128;549305928;2,78E-05
2602;4312443;640,9374306;165422541,7;3,87E-06
2603;4312476;11525,22595;87755233,67;0,000131334
2604;4312500;NA;NA;NA
2605;4312617;51615,07962;1196989583;4,31E-05
2606;4313060;NA;NA;NA
2607;4313086;NA;NA;NA
2608;4313201;25259,94319;291067934,1;8,68E-05
2609;4313375;52423,02686;217700282,6;0,000240804
2610;4313409;22541,0812;223642417,1;0,000100791
2611;4313508;59595,7002;663105472,3;8,99E-05
2612;4313656;NA;NA;NA
2613;4314050;NA;NA;NA
2614;4314423;24324,60146;85077530,2;0,000285911
2615;4314464;NA;NA;NA
2616;4314803;NA;NA;NA
2617;4314902;68845,01939;496288264,9;0,00013872
2618;4315149;5143,681451;49386725,75;0,000104151
2619;4315750;NA;NA;NA
2620;4316006;NA;NA;NA
2621;4316956;NA;NA;NA
2622;4317608;39466,19016;1049044179;3,76E-05
2623;4318200;815,9034;3262047762;2,50E-07
2624;4318481;NA;NA;NA
2625;4318622;50844,50085;1173310128;4,33E-05
2626;4318705;15972,51871;102656816,6;0,000155591
2627;4319000;38009,48331;256047616;0,000148447
2628;4319505;NA;NA;NA
2629;4319752;NA;NA;NA
2630;4319901;NA;NA;NA
2631;4320008;14194,04581;58262120,14;0,000243624
2632;4321204;NA;NA;NA
2633;4321352;NA;NA;NA
2634;4321436;19295,81292;141688333,7;0,000136185
2635;4321501;33881,57282;160490193,9;0,000211113
2636;4321600;NA;NA;NA
2637;4321667;38242,17855;250924618,3;0,000152405
2638;4321709;NA;NA;NA
2639;4321832;5677,769673;217127819,8;2,61E-05
2640;4322509;147418,4767;2122890277;6,94E-05
2641;4322541;NA;NA;NA
2642;4323002;2056,480852;1495907615;1,37E-06
2643;4323804;NA;NA;NA
2644;5200050;23200,73846;146759047,2;0,000158087
2645;5200100;117657,6533;1045840982;0,000112501
2646;5200134;70133,7631;1564946927;4,48E-05
2647;5200159;NA;NA;NA
2648;5200175;NA;NA;NA
2649;5200209;NA;NA;NA
2650;5200258;23059,31689;188627883,9;0,000122248
2651;5200308;43056,76464;848737900,1;5,07E-05
2652;5200506;NA;NA;NA
2653;5200803;66824,66075;1259327780;5,31E-05
2654;5200852;NA;NA;NA
2655;5200902;NA;NA;NA
2656;5201108;126161,4761;933495527,8;0,00013515
2657;5201207;NA;NA;NA
2658;5201306;NA;NA;NA
2659;5201405;34796,70742;278552540,6;0,00012492
2660;5201603;NA;NA;NA
2661;5201801;NA;NA;NA
2662;5202155;NA;NA;NA
2663;5202601;NA;NA;NA
2664;5202809;NA;NA;NA
2665;5203203;76955,94588;1093780562;7,04E-05
2666;5203302;NA;NA;NA
2667;5203500;75247,27523;1404403106;5,36E-05
2668;5203559;NA;NA;NA
2669;5203609;NA;NA;NA
2670;5203807;NA;NA;NA
2671;5203906;6541,387475;895726538,4;7,30E-06
2672;5203939;NA;NA;NA
2673;5203962;16544,73295;246969239,7;6,70E-05
2674;5204003;11258,83911;1127285145;9,99E-06
2675;5204102;86711,88237;1653234877;5,24E-05
2676;5204201;NA;NA;NA
2677;5204250;451,3823537;520990508,4;8,66E-07
2678;5204508;NA;NA;NA
2679;5204557;NA;NA;NA
2680;5204607;6656,36936;273726509,9;2,43E-05
2681;5204805;97404,37957;2466290834;3,95E-05
2682;5204854;NA;NA;NA
2683;5205000;NA;NA;NA
2684;5205059;776,5170565;297775866,5;2,61E-06
2685;5205109;208375,1796;3825994976;5,45E-05
2686;5205208;NA;NA;NA
2687;5205406;16920,9049;214263673,4;7,90E-05
2688;5205455;35974,38789;415658807,2;8,65E-05
2689;5205497;34764,60204;390547683,2;8,90E-05
2690;5205513;194629,1643;1790540703;0,000108699
2691;5205703;NA;NA;NA
2692;5205802;131048,8775;1062730646;0,000123313
2693;5205901;NA;NA;NA
2694;5206206;375568,1475;6168191732;6,09E-05
